CNPJ;Ente;UF;Plano de Segregação;Sujeito Passivo;Aliquota;Início de Vigência;Fim de Vigência
92406511000126;São José do Herval;RS;PREVIDENCIÁRIO;Ente;12.00;2012-01-01 00:00:00.000;NULL
92406511000126;São José do Herval;RS;PREVIDENCIÁRIO;Ente-suplementar;13.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
92406511000126;São José do Herval;RS;PREVIDENCIÁRIO;Ente-suplementar;14.20;2020-01-01 00:00:00.000;2044-12-31 00:00:00.000
92122753000198;São José do Hortêncio;RS;PREVIDENCIÁRIO;Ativos;11.00;2006-02-01 00:00:00.000;NULL
92122753000198;São José do Hortêncio;RS;PREVIDENCIÁRIO;Aposentados;11.00;2006-02-01 00:00:00.000;NULL
92122753000198;São José do Hortêncio;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2006-02-01 00:00:00.000;NULL
92122753000198;São José do Hortêncio;RS;PREVIDENCIÁRIO;Ente;11.00;2006-02-01 00:00:00.000;NULL
94187358000119;São José do Inhacorá;RS;PREVIDENCIÁRIO;Ente;13.58;2018-01-01 00:00:00.000;NULL
94187358000119;São José do Inhacorá;RS;PREVIDENCIÁRIO;Ativos;11.00;2018-01-01 00:00:00.000;NULL
94187358000119;São José do Inhacorá;RS;PREVIDENCIÁRIO;Aposentados;11.00;2018-01-01 00:00:00.000;NULL
94187358000119;São José do Inhacorá;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2018-01-01 00:00:00.000;NULL
94187358000119;São José do Inhacorá;RS;PREVIDENCIÁRIO;Ente-suplementar;10.99;2019-01-01 00:00:00.000;2034-12-31 00:00:00.000
92868850000124;São José dos Ausentes;RS;PREVIDENCIÁRIO;Ativos;11.00;2017-12-21 00:00:00.000;NULL
92868850000124;São José dos Ausentes;RS;PREVIDENCIÁRIO;Aposentados;11.00;2017-12-21 00:00:00.000;NULL
92868850000124;São José dos Ausentes;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2017-12-21 00:00:00.000;NULL
92868850000124;São José dos Ausentes;RS;PREVIDENCIÁRIO;Ente;15.81;2018-01-01 00:00:00.000;NULL
92868850000124;São José dos Ausentes;RS;PREVIDENCIÁRIO;Ente-suplementar;7.76;2018-01-01 00:00:00.000;2042-12-31 00:00:00.000
89814693000160;São Leopoldo;RS;FINANCEIRO;Ativos;11.00;2011-09-19 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;FINANCEIRO;Aposentados;11.00;2011-09-19 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;FINANCEIRO;Pensionistas;11.00;2011-09-19 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;FINANCEIRO;Ente;16.78;2016-12-01 00:00:00.000;2019-04-30 00:00:00.000
89814693000160;São Leopoldo;RS;FINANCEIRO;Ente;16.78;2019-05-01 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;PREVIDENCIÁRIO;Ativos;11.00;2006-01-01 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;PREVIDENCIÁRIO;Aposentados;11.00;2006-01-01 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2006-01-01 00:00:00.000;NULL
89814693000160;São Leopoldo;RS;PREVIDENCIÁRIO;Ente;16.78;2016-12-01 00:00:00.000;2019-04-30 00:00:00.000
89814693000160;São Leopoldo;RS;PREVIDENCIÁRIO;Ente;17.62;2019-05-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;FINANCEIRO;Aposentados;11.00;2013-01-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;FINANCEIRO;Ativos;11.00;2013-01-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;FINANCEIRO;Ente;14.40;2013-01-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;FINANCEIRO;Pensionistas;11.00;2013-01-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;PREVIDENCIÁRIO;Ativos;11.00;2013-04-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.00;2013-04-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2013-04-01 00:00:00.000;NULL
87893111000152;São Lourenço do Sul;RS;PREVIDENCIÁRIO;Ente;19.80;2019-01-01 00:00:00.000;NULL
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ativos;11.00;2018-01-22 00:00:00.000;NULL
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Aposentados;11.00;2018-01-22 00:00:00.000;NULL
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2018-01-22 00:00:00.000;NULL
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente;15.60;2018-01-22 00:00:00.000;NULL
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente-suplementar;29.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente-suplementar;31.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente-suplementar;33.00;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente-suplementar;35.00;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
87613022000105;São Luiz Gonzaga;RS;PREVIDENCIÁRIO;Ente-suplementar;37.00;2023-01-01 00:00:00.000;2023-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente;11.00;2018-06-19 00:00:00.000;2019-06-03 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ativos;11.00;2018-06-19 00:00:00.000;2019-06-03 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Aposentados;11.00;2018-06-19 00:00:00.000;2019-06-03 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2018-06-19 00:00:00.000;2019-06-03 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;11.85;2019-01-01 00:00:00.000;2019-06-03 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ativos;11.00;2019-06-04 00:00:00.000;NULL
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Aposentados;11.00;2019-06-04 00:00:00.000;NULL
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2019-06-04 00:00:00.000;NULL
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;11.85;2019-06-04 00:00:00.000;2019-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente;11.00;2019-06-04 00:00:00.000;2019-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente;11.41;2020-01-01 00:00:00.000;NULL
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;12.02;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;12.50;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;12.84;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;13.23;2023-01-01 00:00:00.000;2023-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;14.55;2024-01-01 00:00:00.000;2024-12-31 00:00:00.000
88818299000137;São Marcos;RS;PREVIDENCIÁRIO;Ente-suplementar;15.50;2025-01-01 00:00:00.000;2042-12-31 00:00:00.000
87613097000196;São Martinho;RS;PREVIDENCIÁRIO;Ente;12.70;2011-01-01 00:00:00.000;NULL
87613097000196;São Martinho;RS;PREVIDENCIÁRIO;Aposentados;11.70;2011-01-01 00:00:00.000;NULL
87613097000196;São Martinho;RS;PREVIDENCIÁRIO;Ativos;11.70;2011-01-01 00:00:00.000;NULL
87613097000196;São Martinho;RS;PREVIDENCIÁRIO;Pensionistas;11.70;2011-01-01 00:00:00.000;NULL
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Aposentados;11.00;2019-01-01 00:00:00.000;NULL
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ativos;11.00;2019-01-01 00:00:00.000;NULL
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2019-01-01 00:00:00.000;NULL
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ente;13.55;2019-01-01 00:00:00.000;NULL
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;16.37;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;18.55;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;19.65;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
89971758000180;São Miguel das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;20.60;2022-01-01 00:00:00.000;2043-12-31 00:00:00.000
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Ente;15.88;2017-01-01 00:00:00.000;NULL
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Ativos;11.00;2017-01-01 00:00:00.000;NULL
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Aposentados;11.00;2017-01-01 00:00:00.000;NULL
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2017-01-01 00:00:00.000;NULL
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Ente-suplementar;44.75;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87612966000168;São Nicolau;RS;PREVIDENCIÁRIO;Ente-suplementar;50.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Ativos;11.00;2004-12-28 00:00:00.000;NULL
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Aposentados;11.00;2005-03-28 00:00:00.000;NULL
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2005-03-28 00:00:00.000;NULL
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Ente;18.00;2017-06-19 00:00:00.000;NULL
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;27.92;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;30.42;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613642000144;São Paulo das Missões;RS;PREVIDENCIÁRIO;Ente-suplementar;32.92;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
93235968000188;São Pedro da Serra;RS;PREVIDENCIÁRIO;Ativos;11.00;2006-03-01 00:00:00.000;NULL
93235968000188;São Pedro da Serra;RS;PREVIDENCIÁRIO;Aposentados;11.00;2006-03-01 00:00:00.000;NULL
93235968000188;São Pedro da Serra;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2006-03-01 00:00:00.000;NULL
93235968000188;São Pedro da Serra;RS;PREVIDENCIÁRIO;Ente;16.50;2017-01-01 00:00:00.000;NULL
93235968000188;São Pedro da Serra;RS;PREVIDENCIÁRIO;Ente-suplementar;3.70;2017-11-08 00:00:00.000;2040-12-31 00:00:00.000
93592715000161;São Pedro do Butiá;RS;PREVIDENCIÁRIO;Ativos;11.00;2010-08-11 00:00:00.000;NULL
93592715000161;São Pedro do Butiá;RS;PREVIDENCIÁRIO;Aposentados;11.00;2010-08-11 00:00:00.000;NULL
93592715000161;São Pedro do Butiá;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2010-08-11 00:00:00.000;NULL
93592715000161;São Pedro do Butiá;RS;PREVIDENCIÁRIO;Ente;13.21;2019-01-01 00:00:00.000;NULL
93592715000161;São Pedro do Butiá;RS;PREVIDENCIÁRIO;Ente-suplementar;20.77;2019-01-01 00:00:00.000;2042-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ativos;11.60;2014-04-30 00:00:00.000;2019-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.60;2014-04-30 00:00:00.000;2019-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.60;2014-04-30 00:00:00.000;2019-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente;12.82;2018-01-01 00:00:00.000;2019-01-27 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;14.00;2019-01-01 00:00:00.000;2019-01-27 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente;12.92;2019-01-28 00:00:00.000;2019-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;8.00;2019-01-28 00:00:00.000;2019-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ativos;11.60;2020-01-01 00:00:00.000;NULL
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.60;2020-01-01 00:00:00.000;NULL
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.60;2020-01-01 00:00:00.000;NULL
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente;12.92;2020-01-01 00:00:00.000;NULL
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;8.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;18.00;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;23.00;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
87489910000168;São Pedro do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;29.32;2023-01-01 00:00:00.000;2023-12-31 00:00:00.000
88370879000104;São Sebastião do Caí;RS;PREVIDENCIÁRIO;Ativos;11.00;2007-01-12 00:00:00.000;NULL
88370879000104;São Sebastião do Caí;RS;PREVIDENCIÁRIO;Aposentados;11.00;2007-01-12 00:00:00.000;NULL
88370879000104;São Sebastião do Caí;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2007-01-12 00:00:00.000;NULL
88370879000104;São Sebastião do Caí;RS;PREVIDENCIÁRIO;Ente;15.15;2010-08-11 00:00:00.000;NULL
88370879000104;São Sebastião do Caí;RS;PREVIDENCIÁRIO;Ente-suplementar;11.65;2018-01-01 00:00:00.000;2043-12-31 00:00:00.000
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Ativos;11.00;2016-01-01 00:00:00.000;NULL
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Aposentados;11.00;2016-01-01 00:00:00.000;NULL
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2016-01-01 00:00:00.000;NULL
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Ente;13.00;2016-01-01 00:00:00.000;NULL
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Ente-suplementar;35.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
97229181000164;São Sepé;RS;PREVIDENCIÁRIO;Ente-suplementar;37.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
92902055000105;São Valentim do Sul;RS;PREVIDENCIÁRIO;Ativos;11.00;2010-07-01 00:00:00.000;NULL
92902055000105;São Valentim do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.00;2010-07-01 00:00:00.000;NULL
92902055000105;São Valentim do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2010-07-01 00:00:00.000;NULL
92902055000105;São Valentim do Sul;RS;PREVIDENCIÁRIO;Ente;16.02;2016-01-01 00:00:00.000;NULL
92902055000105;São Valentim do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;10.85;2018-01-01 00:00:00.000;2047-12-31 00:00:00.000
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente;13.26;2018-01-01 00:00:00.000;NULL
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ativos;11.00;2018-01-01 00:00:00.000;NULL
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.00;2018-01-01 00:00:00.000;NULL
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2018-01-01 00:00:00.000;NULL
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;5.50;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;6.00;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;6.50;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;7.00;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
94442241000134;São Valério do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;7.72;2023-01-01 00:00:00.000;2039-12-31 00:00:00.000
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Ativos;11.00;2011-11-28 00:00:00.000;NULL
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Aposentados;11.00;2011-11-28 00:00:00.000;NULL
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2011-11-28 00:00:00.000;NULL
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Ente;11.00;2011-11-28 00:00:00.000;NULL
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Ente-suplementar;11.18;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
91984492000152;São Vendelino;RS;PREVIDENCIÁRIO;Ente-suplementar;13.18;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.00;2016-09-01 00:00:00.000;NULL
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2016-09-01 00:00:00.000;NULL
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Ativos;11.00;2016-09-01 00:00:00.000;NULL
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Ente;12.40;2016-09-01 00:00:00.000;NULL
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;25.60;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87572079000103;São Vicente do Sul;RS;PREVIDENCIÁRIO;Ente-suplementar;27.60;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87366159000102;Sapiranga;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2006-06-24 00:00:00.000;NULL
87366159000102;Sapiranga;RS;PREVIDENCIÁRIO;Ativos;11.00;2011-01-01 00:00:00.000;NULL
87366159000102;Sapiranga;RS;PREVIDENCIÁRIO;Aposentados;11.00;2011-01-01 00:00:00.000;NULL
87366159000102;Sapiranga;RS;PREVIDENCIÁRIO;Ente;14.07;2011-01-01 00:00:00.000;NULL
88185020000125;Sapucaia do Sul;RS;PREVIDENCIÁRIO;Ativos;11.00;2011-05-10 00:00:00.000;NULL
88185020000125;Sapucaia do Sul;RS;PREVIDENCIÁRIO;Aposentados;11.00;2011-05-10 00:00:00.000;NULL
88185020000125;Sapucaia do Sul;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2011-05-10 00:00:00.000;NULL
88185020000125;Sapucaia do Sul;RS;PREVIDENCIÁRIO;Ente;18.78;2014-03-30 00:00:00.000;NULL
97320030000117;Sarandi;RS;PREVIDENCIÁRIO;Ente;12.90;2017-01-01 00:00:00.000;NULL
97320030000117;Sarandi;RS;PREVIDENCIÁRIO;Ativos;11.00;2017-01-01 00:00:00.000;NULL
97320030000117;Sarandi;RS;PREVIDENCIÁRIO;Aposentados;11.00;2017-01-01 00:00:00.000;NULL
97320030000117;Sarandi;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2017-01-01 00:00:00.000;NULL
97320030000117;Sarandi;RS;PREVIDENCIÁRIO;Ente-suplementar;44.34;2017-01-01 00:00:00.000;2042-12-31 00:00:00.000
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ente;15.80;2019-01-01 00:00:00.000;NULL
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ativos;11.00;2019-01-01 00:00:00.000;NULL
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Aposentados;11.00;2019-01-01 00:00:00.000;NULL
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2019-01-01 00:00:00.000;NULL
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ente-suplementar;27.75;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ente-suplementar;32.45;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ente-suplementar;36.72;2021-01-01 00:00:00.000;2021-12-31 00:00:00.000
87613196000178;Seberi;RS;PREVIDENCIÁRIO;Ente-suplementar;40.85;2022-01-01 00:00:00.000;2022-12-31 00:00:00.000
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Ativos;11.00;2013-07-24 00:00:00.000;NULL
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Aposentados;11.00;2013-07-24 00:00:00.000;NULL
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2013-07-24 00:00:00.000;NULL
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Ente;11.33;2017-01-01 00:00:00.000;2019-12-31 00:00:00.000
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Ente-suplementar;6.33;2019-01-01 00:00:00.000;2023-12-31 00:00:00.000
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Ente;13.29;2020-01-01 00:00:00.000;NULL
91997056000118;Sede Nova;RS;PREVIDENCIÁRIO;Ente-suplementar;6.70;2024-01-01 00:00:00.000;2028-12-31 00:00:00.000
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Ente;13.34;2016-04-27 00:00:00.000;NULL
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Aposentados;11.00;2016-04-27 00:00:00.000;NULL
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Ativos;11.00;2016-04-27 00:00:00.000;NULL
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2016-04-27 00:00:00.000;NULL
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Ente-suplementar;16.56;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
92000215000120;Segredo;RS;PREVIDENCIÁRIO;Ente-suplementar;17.76;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Ente;15.40;2016-09-27 00:00:00.000;NULL
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Ativos;11.00;2016-09-27 00:00:00.000;NULL
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Aposentados;11.00;2016-09-27 00:00:00.000;NULL
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2016-09-27 00:00:00.000;NULL
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Ente-suplementar;14.70;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Ente-suplementar;15.70;2020-01-01 00:00:00.000;2020-12-31 00:00:00.000
87613501000121;Selbach;RS;PREVIDENCIÁRIO;Ente-suplementar;16.70;2021-01-01 00:00:00.000;2041-12-31 00:00:00.000
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Ativos;11.00;2014-04-15 00:00:00.000;NULL
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Aposentados;11.00;2014-04-15 00:00:00.000;NULL
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2014-04-15 00:00:00.000;NULL
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Ente;13.35;2016-06-29 00:00:00.000;NULL
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Ente-suplementar;8.68;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
88597984000180;Serafina Corrêa;RS;PREVIDENCIÁRIO;Ente-suplementar;11.84;2020-01-01 00:00:00.000;2020-01-01 00:00:00.000
94706033000103;Sério;RS;PREVIDENCIÁRIO;Ativos;11.00;2008-09-27 00:00:00.000;NULL
94706033000103;Sério;RS;PREVIDENCIÁRIO;Aposentados;11.00;2008-09-27 00:00:00.000;NULL
94706033000103;Sério;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2008-09-27 00:00:00.000;NULL
94706033000103;Sério;RS;PREVIDENCIÁRIO;Ente;16.20;2008-09-27 00:00:00.000;NULL
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Ente;19.61;2018-01-01 00:00:00.000;NULL
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Ente-suplementar;20.99;2018-01-01 00:00:00.000;2044-12-31 00:00:00.000
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Ativos;13.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Pensionistas;13.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Aposentados;13.00;2019-01-01 00:00:00.000;2019-12-31 00:00:00.000
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Ativos;14.00;2020-01-01 00:00:00.000;NULL
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Pensionistas;14.00;2020-01-01 00:00:00.000;NULL
94068236000103;Sertão Santana;RS;PREVIDENCIÁRIO;Aposentados;14.00;2020-01-01 00:00:00.000;NULL
01612776000125;Sete de Setembro;RS;PREVIDENCIÁRIO;Ativos;11.00;2006-09-01 00:00:00.000;NULL
01612776000125;Sete de Setembro;RS;PREVIDENCIÁRIO;Aposentados;11.00;2006-09-01 00:00:00.000;NULL
01612776000125;Sete de Setembro;RS;PREVIDENCIÁRIO;Pensionistas;11.00;2006-09-01 00:00:00.000;NULL
01612776000125;Sete de Setembro;RS;PREVIDENCIÁRIO;Ente;13.60;2017-01-01 00:00:00.000;NULL
01612776000125;Sete de Setembro;RS;PREVIDENCIÁRIO;Ente-suplementar;5.60;2017-01-01 00:00:00.000;2044-12-31 00:00:00.000
92457217000143;Silveira Martins;RS;PREVIDENCIÁRIO;Ente;12.34;2008-11-12 00:00:00.000;NULL
92457217000143;Silveira Martins;RS;PREVIDENCIÁRIO;Ativos;11.00;2008-11-12 00:00:00.000;NULL
92457217000143;Silveira Martins;RS;PREVIDENCIÁRIO;Aposentados;11.00;2008-11-12 00:00:00.000;NULL
